#! FIELDS time rho theta phi
#! SET min_theta 0.
#! SET max_theta pi
#! SET min_phi -pi
#! SET max_phi pi
 488.000000 0.450475 1.229984 -2.532944
 489.000000 0.507514 1.198018 -2.606376
 490.000000 0.528456 1.228066 -2.600854
 491.000000 0.540600 1.260337 -2.578453
 492.000000 0.525588 1.279613 -2.452618
 493.000000 0.507244 1.307485 -2.448767
 494.000000 0.498483 1.363198 -2.543816
 495.000000 0.519802 1.387888 -2.484750
 496.000000 0.416681 1.478868 -2.522601
 497.000000 0.416108 1.465911 -2.440462
 498.000000 0.383943 1.651419 -2.415329
 499.000000 0.402107 1.552222 -2.417927
 500.000000 0.404247 1.617429 -2.410277
 501.000000 0.392669 1.620978 -2.459649
 502.000000 0.426889 1.663876 -2.419399
 503.000000 0.418825 1.563425 -2.466247
 504.000000 0.433913 1.501637 -2.414137
 505.000000 0.391660 1.566895 -2.469039
 506.000000 0.427001 1.525867 -2.452018
 507.000000 0.457297 1.495432 -2.438206
 508.000000 0.398184 1.412507 -2.455192
 509.000000 0.411573 1.408949 -2.464772
 510.000000 0.415335 1.390974 -2.407361
 511.000000 0.474875 1.347848 -2.458372
 512.000000 0.492231 1.347506 -2.324594
 513.000000 0.467018 1.325009 -2.366797
 514.000000 0.456300 1.367822 -2.262855
 515.000000 0.477421 1.398881 -2.374050
 516.000000 0.452699 1.494872 -2.366416
 517.000000 0.397252 1.369501 -2.407395
 518.000000 0.431705 1.443826 -2.373723
 519.000000 0.460967 1.491153 -2.349371
 520.000000 0.409015 1.472968 -2.324050
 521.000000 0.452429 1.457560 -2.337591
 522.000000 0.453839 1.480271 -2.316999
 523.000000 0.421711 1.273023 -2.403751
 524.000000 0.446179 1.232053 -2.391221
 525.000000 0.474384 1.226269 -2.371562
 526.000000 0.479614 1.307188 -2.414066
 527.000000 0.423244 1.375272 -2.367271
 528.000000 0.410459 1.275749 -2.426143
 529.000000 0.424063 1.400686 -2.474444
 530.000000 0.360089 1.416656 -2.414853
 531.000000 0.395261 1.409257 -2.529420
 532.000000 0.385308 1.401535 -2.526658
 533.000000 0.368928 1.305543 -2.533894
 534.000000 0.422820 1.387204 -2.571156
 535.000000 0.413934 1.325387 -2.460065
 536.000000 0.441992 1.392662 -2.405366
 537.000000 0.491302 1.364512 -2.416497
 538.000000 0.432370 1.308135 -2.445490
 539.000000 0.433925 1.378509 -2.466149
 540.000000 0.442472 1.261964 -2.447276
 541.000000 0.423588 1.341538 -2.394364
 542.000000 0.378941 1.302654 -2.453749
 543.000000 0.383044 1.300195 -2.472810
 544.000000 0.378535 1.438611 -2.342855
 545.000000 0.356941 1.415945 -2.382791
 546.000000 0.417023 1.418007 -2.526914
 547.000000 0.385338 1.332757 -2.456604
 548.000000 0.411979 1.370531 -2.485734
 549.000000 0.397192 1.381680 -2.492337
 550.000000 0.439424 1.338115 -2.451892
 551.000000 0.443483 1.298324 -2.423217
 552.000000 0.439105 1.290535 -2.449167
 553.000000 0.459309 1.371059 -2.436341
 554.000000 0.411976 1.368618 -2.446964
 555.000000 0.391410 1.389681 -2.631724
 556.000000 0.432517 1.307555 -2.521647
 557.000000 0.448327 1.331966 -2.492968
 558.000000 0.372233 1.397713 -2.618338
 559.000000 0.422021 1.388435 -2.553853
 560.000000 0.394459 1.433663 -2.447189
 561.000000 0.405267 1.458252 -2.570992
 562.000000 0.394939 1.524688 -2.526843
 563.000000 0.377353 1.525992 -2.727917
 564.000000 0.394380 1.506565 -2.658958
 565.000000 0.370061 1.489655 -2.575291
 566.000000 0.416927 1.545340 -2.573900
 567.000000 0.429276 1.388917 -2.538146
 568.000000 0.424121 1.496270 -2.477252
 569.000000 0.434314 1.466964 -2.403624
 570.000000 0.442463 1.483759 -2.324651
 571.000000 0.464196 1.354515 -2.462820
 572.000000 0.438774 1.391576 -2.466337
 573.000000 0.394841 1.461013 -2.506102
 574.000000 0.426639 1.558763 -2.471422
 575.000000 0.458458 1.282823 -2.491015
 576.000000 0.500922 1.379061 -2.463423
 577.000000 0.418960 1.293204 -2.527601
 578.000000 0.513723 1.296964 -2.554047
 579.000000 0.438120 1.331800 -2.523241
 580.000000 0.428634 1.295704 -2.502707
 581.000000 0.459615 1.259029 -2.420636
 582.000000 0.428661 1.343023 -2.476447
 583.000000 0.407280 1.341443 -2.448257
 584.000000 0.418863 1.379162 -2.442258
 585.000000 0.364560 1.284764 -2.362440
 586.000000 0.450785 1.366512 -2.403089
 587.000000 0.463073 1.384507 -2.449824
 588.000000 0.408094 1.250749 -2.469071
 589.000000 0.413142 1.459038 -2.451979
 590.000000 0.426352 1.443976 -2.386330
 591.000000 0.387104 1.443718 -2.471918
 592.000000 0.367994 1.531155 -2.323905
 593.000000 0.332948 1.594311 -2.420502
 594.000000 0.318968 1.501859 -2.409269
 595.000000 0.340756 1.563187 -2.439528
 596.000000 0.360786 1.555026 -2.431624
 597.000000 0.336097 1.492793 -2.407144
 598.000000 0.316565 1.431749 -2.555150
 599.000000 0.325829 1.533185 -2.480272
 600.000000 0.341318 1.459746 -2.436984
 601.000000 0.329616 1.521664 -2.545518
 602.000000 0.360322 1.448930 -2.503892
 603.000000 0.347768 1.565756 -2.602355
 604.000000 0.312296 1.540728 -2.706474
 605.000000 0.333564 1.647804 -2.561998
 606.000000 0.328241 1.504072 -2.521883
 607.000000 0.327355 1.536906 -2.524336
 608.000000 0.358354 1.727619 -2.585109
 609.000000 0.345538 1.690338 -2.532969
 610.000000 0.363167 1.607554 -2.417796
 611.000000 0.333674 1.539353 -2.333240
 612.000000 0.355411 1.614507 -2.465871
 613.000000 0.356950 1.816983 -2.321169
 614.000000 0.348502 1.807861 -2.406297
 615.000000 0.371074 1.693949 -2.379678
 616.000000 0.329871 1.771707 -2.396037
 617.000000 0.356181 1.736777 -2.391737
 618.000000 0.370915 1.767101 -2.396426
 619.000000 0.381686 1.716878 -2.409337
 620.000000 0.347200 1.670976 -2.392475
 621.000000 0.365117 1.783045 -2.331627
 622.000000 0.303449 1.657046 -2.375035
 623.000000 0.343510 1.668925 -2.502076
 624.000000 0.354499 1.728153 -2.384127
 625.000000 0.375810 1.677768 -2.276037
 626.000000 0.366136 1.531427 -2.416159
 627.000000 0.345827 1.481276 -2.413977
 628.000000 0.306656 1.344990 -2.376644
 629.000000 0.347356 1.241211 -2.369464
 630.000000 0.315317 1.221253 -2.466687
 631.000000 0.321428 1.364192 -2.522611
 632.000000 0.300699 1.420543 -2.630153
 633.000000 0.281678 1.540183 -2.535304
 634.000000 0.319486 1.403997 -2.382627
 635.000000 0.338163 1.423564 -2.494965
 636.000000 0.328304 1.429048 -2.503164
 637.000000 0.275997 1.393818 -2.728817
 638.000000 0.327538 1.437849 -2.524955
 639.000000 0.323937 1.519382 -2.612451
 640.000000 0.325186 1.521585 -2.609325
 641.000000 0.335239 1.460255 -2.456272
 642.000000 0.302311 1.496838 -2.591756
 643.000000 0.343493 1.357094 -2.591671
 644.000000 0.328369 1.332281 -2.551866
 645.000000 0.327522 1.276602 -2.517711
 646.000000 0.316213 1.346480 -2.472385
 647.000000 0.304535 1.480153 -2.596342
 648.000000 0.290051 1.390049 -2.415988
